state,action_0,action_1,action_2,action_3,action_4,action_5
40,-38.77881461407609,-38.74215799668273,-38.77364921063171,-38.790665536721235,-40.08689318354729,-39.54040052438433
41,-42.65556527219615,-42.682864059962284,-42.73457592695417,-42.69741868694084,-44.10183158868797,-43.29386366495126
42,0.0,0.0,0.0,0.0,0.0,0.0
43,-37.50172376515064,-37.50563831013175,-37.531734178654226,-37.54139311570075,-38.21132785260915,-39.52469636666454
44,-50.5128320854441,-50.503428144863584,-50.5100220536107,-50.43331269183366,-51.86057781768509,-51.10831181901805
45,-7.328680484590723,-7.370888741846619,-7.375919690158,-7.426836167398455,-7.722910586617555,-7.909652288441483
46,-5.123514629080008,-5.199190000000005,-5.1936233872681035,-5.214799687075463,-5.643065406937084,-6.74256561005245
47,-31.75947369028473,-31.709511666604627,-31.79786055305911,-31.797928309689397,-32.310096295996026,-32.37679418939995
48,0.0,0.0,0.0,0.0,0.0,0.0
49,-3.714321444344743,-3.6683355165160005,-3.681974461163255,-3.6892743399953423,-3.9136346356862366,-3.8619002775549647
50,-4.387098066819019,-4.300000000000003,-4.373350279905567,-4.377926390096636,-5.755786745116311,-4.92
51,-3.7452192787463288,-3.690000000000003,-3.700000000000003,-3.705641828908682,-4.0,-3.8857648436408203
52,-32.4882376802534,-32.42444856842618,-32.46897040496536,-32.47829704005509,-34.17463344682747,-33.342833259778736
53,-1.9496530259322977,-1.9000000000000012,-1.9000000000000012,-1.9152550378069193,-1.96,-2.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,1.293934034704712,3.1875018365207537,3.1917737406297038,18.991827677098872,1.4168776740037212,-0.8466767074596624
56,-4.920581136867031,-4.893459958281976,-4.970696329244271,-4.980340712053787,-4.930628828757038,-5.815577194981375
57,-32.70732251369574,-32.693889033631585,-32.712105113250665,-32.70451220918546,-34.28969538372754,-33.499126783233486
58,-3.7474770141064475,-3.7954538531700406,-3.791756121250773,-3.860685456198989,-3.9290000000000003,-4.8347389124154025
59,3.636630274831264,-1.700000000000001,-1.7668735226065344,-1.6600160085010445,-2.0,-2.92
60,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.33801130176000016,-0.1,-0.68889101828178,0.0,0.0,0.0
62,-0.989629466293075,0.0,0.0,0.0,0.0,0.0
63,-0.8152735437757933,-0.39000000000000007,-0.45810000000000034,-0.30000000000000004,-1.0,-1.0
64,-0.2,-0.1,-0.37965956680000024,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,-2.2500426171059784,-0.7900000000000003,-1.4215765630574149,-0.8000000000000003,-1.9743097537782912,-1.0
68,-0.39687836400000004,0.0,0.0,0.0,0.0,0.0
69,-0.4684971101305486,0.0,0.0,0.0,0.0,0.0
70,-0.6072900000000003,0.0,0.0,0.0,0.0,0.0
71,-2.430995212312048,-0.1,-2.807126174118058,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,-1.5245465635812305,-0.1,-2.1532323760733387,0.0,0.0,0.0
74,-3.811998733562537,0.0,0.0,0.0,0.0,0.0
75,-0.46794224794825373,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,-0.32541327608797094,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.35881988172029833,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0
91,-7.968311700194153,-7.958069278728863,-7.869635700429054,-7.888910182817803,-8.646091643148399,-9.497064055482529
92,-32.9075771162135,-32.83676730792658,-32.96994805001002,-32.8815242032345,-33.7747912792209,-34.3329659869637
93,-7.339361128996716,-7.352774840700053,-7.405599226013136,-7.377488321330421,-7.557798078778098,-8.914267290671207
94,-6.599014154569293,-6.596595668000006,-6.567161922821913,-6.593496985109927,-7.589237508170768,-7.4434755113476925
95,-6.955850996432187,-6.960328540347154,-6.972809747559783,-6.981748383124284,-7.73312133709622,-6.917425734551744
96,0.0,0.0,0.0,0.0,0.0,0.0
97,-32.48829748240371,-32.51546905004946,-32.54721448543417,-32.51926414497789,-34.10089967742358,-33.413580108401575
98,-2.941891556160024,-2.977507313775844,-2.9812092159499564,-3.000000000000002,-4.745824739495811,-3.9137507313775846
99,-3.2736192788790173,-3.1987735847595475,-3.2164607083660464,-3.1801243900000022,-3.8389013548387902,-5.2160856751808415
100,-38.8593478591434,-38.79294434413869,-38.810345746892196,-38.83706730808911,-39.05679285996099,-39.738825539746436
101,-42.767894768795806,-42.716126230205035,-42.696873340107764,-42.732659217468516,-43.298035124015875,-43.36451111988919
102,0.0,0.0,0.0,0.0,0.0,0.0
103,-37.436597845371985,-37.48357824108123,-37.519406152610685,-37.45496134146906,-38.980279807734185,-37.89704165612878
104,-50.47124801588222,-50.39836439325747,-50.39900272149275,-50.379373041002346,-51.903160192559746,-51.24893839508729
105,-6.673701634007759,-6.647971638554328,-6.6826504973126,-6.669194279752361,-8.366695898721314,-8.31179121974268
106,-3.7539375419090306,-3.797960320000003,-3.8330323954780097,-3.797150320000003,-3.9828606868494805,-5.552585745657659
107,-31.76368802372967,-31.73205710198269,-31.711664496226437,-31.728443396446927,-32.44012735767072,-33.1678403464052
108,0.0,0.0,0.0,0.0,0.0,0.0
109,-2.6045524468504433,-2.5747917345288713,-2.5890191930281725,-2.589379173452889,-3.530290000000001,-2.917653920904368
110,-4.475355827356901,-4.476729496694206,-4.474349093105555,-4.399597410645706,-4.933089577278309,-4.75114148473459
111,-3.2211903899104612,-3.1840582398863946,-3.226064729279585,-3.0988831253744062,-4.0,-3.771978312537441
112,-32.57535440049137,-32.53798303998701,-32.573987146505274,-32.501163468561735,-33.467887916603914,-32.97849816827071
113,-1.7667310279039252,-1.6821594187825308,-1.7311513177694984,-1.700000000000001,-1.9700000000000002,-2.948215941878253
114,0.0,0.0,0.0,0.0,0.0,0.0
115,-3.7344945364612725,-4.689893981676042,-4.662829304825378,-4.663800687563922,-4.739850263918472,-4.95946630109874
116,-0.31000000000000005,-0.30000000000000004,-0.04400985779999998,-0.30000000000000004,-1.0,-1.9100000000000001
117,-32.535771515800434,-32.52373174606548,-32.49916893620423,-32.47300597197913,-33.42700682179558,-33.110255219255734
118,-0.5706457282213309,-0.8000000000000003,-0.8361486271000002,-0.8952253180000004,-1.0,-1.0
119,-0.4689376763875892,-0.6000000000000001,-0.6196163000000001,-0.6000000000000001,-1.9570777212480759,-1.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,-7.961094649081971,-7.896570930159045,-7.960787501485394,-7.896579694345574,-8.467066605877358,-8.59990178720965
122,-32.90550286330528,-32.91487991756524,-32.931367913807634,-32.96461703124814,-35.18309812274384,-34.3991570676392
123,-7.377260504997098,-7.38515498059416,-7.428797693254426,-7.364012435937657,-9.543700433924453,-7.780048487407209
124,-6.5107630658190105,-6.466056378425976,-6.538996340093719,-6.543216867484698,-7.364706997945174,-6.91
125,-6.780113191554826,-6.786386598386688,-6.759742652672909,-6.745009603369737,-8.853019896392599,-6.826188355776713
126,0.0,0.0,0.0,0.0,0.0,0.0
127,-32.534384708899054,-32.503382439513544,-32.54564343353078,-32.49914926054186,-33.16163128983397,-33.07161418166392
128,-2.748669013630164,-2.700000000000002,-2.750943489036796,-2.77890746908046,-2.9461793631620488,-3.9209279603759124
129,-2.8999571999305163,-2.9853666251180915,-2.8733675612974,-3.06450566874367,-2.8845232336041966,-5.4379293459772
130,-38.81286294467159,-38.76261662698428,-38.84586674187152,-38.84948703037672,-39.80760348761584,-40.20298897486545
131,-42.72368308994152,-42.66947750802945,-42.67955855460149,-42.67199570876252,-43.92002425534446,-43.20776804421246
132,0.0,0.0,0.0,0.0,0.0,0.0
133,-37.50675887276156,-37.492265339042774,-37.42291073387354,-37.447174183474374,-40.001213917521405,-37.88193669697352
134,-50.40483405143694,-50.37520191352428,-50.41324205864014,-50.43884838387423,-50.337338166719675,-51.890973889684666
135,-6.692716020520049,-6.676543213997014,-6.750843971422208,-6.674565810492455,-8.445533850425234,-7.801951416265017
136,-3.775241580830478,-3.7874973840530703,-3.9246443661483243,-3.809322665034755,-3.9557783201303987,-3.9499138062880004
137,-31.72154289386708,-31.70029148468697,-31.76867059639981,-31.723009340143555,-34.40600826287301,-32.400602715585585
138,0.0,0.0,0.0,0.0,0.0,0.0
139,-2.5145104244751417,-2.490000000000002,-2.518096953412639,-2.591495092652431,-3.0,-3.75889
140,-4.513908296237792,-4.5000000000000036,-4.462932561355077,-4.543928604868045,-5.565044114193977,-6.535043371182301
141,-3.3219264302183733,-3.290632117445443,-3.2832269862041588,-3.2531522264082446,-3.81068190397,-3.737959857190308
142,-32.60494725991862,-32.556534530287365,-32.46134064108986,-32.53556787373211,-33.06685885361117,-34.67232932682306
143,-1.7849398698151369,-1.8000000000000012,-1.760799417817504,-1.8015954938696708,-2.0,-3.6463146707365053
144,0.0,0.0,0.0,0.0,0.0,0.0
145,-5.063025117358292,-5.08016436047643,-5.0453252975859195,-5.044726071549941,-5.8762074580284,-5.89765322077537
146,-0.30000000000000004,-0.2,4.96989201414733,-0.1,-1.0,-1.0
147,-32.46305586659068,-32.49949427250759,-32.41884303209232,-32.50422574033523,-33.993115949993644,-32.683888899222566
148,-0.8308700467585228,-1.1000000000000005,-1.1280574018095055,-1.0869902720581572,-2.0,-2.0
149,6.161675130653531,-0.9000000000000004,-0.8987227817275092,-0.9061471303674262,-2.81858721,-1.973870287
150,0.0,0.0,0.0,0.0,0.0,0.0
151,-8.029000671747914,-7.975785587622147,-7.896281250265216,-7.969154698978317,-8.031217421203182,-8.896927121753189
152,-32.93777285720721,-32.85676250210506,-32.92424956931855,-32.934707953722054,-33.552832281896414,-33.37103422763955
153,-7.447474738736299,-7.3992433230000065,-7.397098560672402,-7.38826687575358,-7.88268209408086,-7.717227561501295
154,-6.595813378866628,-6.6553867419446835,-6.593845381892402,-6.541128748360355,-9.8073147982724,-6.929791908578122
155,-6.321141110411885,-6.318446831027366,-6.39371487553409,-6.392252385436045,-6.337054228274997,-6.812540868374315
156,0.0,0.0,0.0,0.0,0.0,0.0
157,-32.4865961704595,-32.42492672203467,-32.45195665272659,-32.467223957422064,-32.50584065266479,-34.664471378170916
158,-2.3611739556417013,-2.4000000000000017,-2.382915258548036,-2.3934549703180523,-2.3599540285148137,-2.91
159,-2.3681947193540416,-2.2737066222522193,-2.2769694651640413,-2.5306038037239316,-1.5299006286342585,-3.7650687327410104
160,-38.849332718260754,-38.82328126282448,-38.87034150217984,-38.870667099848184,-39.735984905129214,-40.318928996605145
161,-42.67867852025808,-42.63452258368899,-42.66877318663911,-42.72469614172991,-42.72063808329748,-43.29635056878847
162,0.0,0.0,0.0,0.0,0.0,0.0
163,-37.385082803608086,-37.42209347772325,-37.47044977557191,-37.47527846056804,-38.04447705775621,-41.11813849439537
164,-50.42394515519112,-50.43575427728352,-50.40250167939258,-50.44957354973038,-53.00135918213541,-50.40847745851853
165,-6.729914453150214,-6.6474514841330805,-6.682290024527972,-6.69516521922566,-6.997034646307552,-8.532008511592505
166,-3.8828688689705797,-3.8708752652874274,-3.7999990000000023,-3.8407395469714167,-5.394724494621116,-5.630129398000001
167,-31.770302817403252,-31.72384619442247,-31.673843072899594,-31.73636267263523,-32.74872973900852,-31.97557366367502
168,0.0,0.0,0.0,0.0,0.0,0.0
169,-2.549279486255001,-2.598603639133302,-2.600000000000002,-2.6236931936468078,-2.92,-4.753068795684122
170,-4.449716386743784,-4.5000000000000036,-4.400000000000004,-4.5669266963023505,-5.899406355442131,-5.768944814199697
171,-3.4005811666903143,-3.398535955319929,-3.385359553199263,-3.3130036025477185,-3.798,-3.9600000000000004
172,-32.559831093188,-32.53446116022963,-32.48645029546642,-32.51945235541919,-33.08293069026486,-33.22026319544965
173,-1.7903096583840676,-1.779554135510001,-1.796653857388535,-1.8471059686426792,-1.9998157015000002,-2.0
174,0.0,0.0,0.0,0.0,0.0,0.0
175,-5.643309596229522,-5.700000000000005,-5.690641658660788,-5.652626008667034,-6.7717820739792,-5.6155836546660005
176,1.7028206342473744,1.7197232046268245,-0.1,0.15111145341342003,-0.7609344199999999,19.999344162990432
177,-32.40502258445592,-32.47202334695653,-32.42399006465105,-32.47545826678962,-34.69288847456686,-32.44389850002409
178,-1.641273992146279,-1.700000000000001,-1.700000000000001,-1.6515203693526204,-1.9481000000000002,-1.8065765022553533
179,-1.4750885624957504,-1.5850189143177316,-1.492424049000001,1.3188783201620886,-2.0,-1.5451855242223382
180,0.0,0.0,0.0,0.0,0.0,0.0
181,-6.089340480954188,-6.144188810600815,-6.102441459482839,-6.094748947613641,-6.774410398001397,-7.705271150373715
182,-32.7879615329754,-32.806113559120185,-32.86359634310489,-32.80473466354642,-34.8707017154466,-33.358479085534455
183,-5.29863303852207,-5.3158369003878185,-5.491420876721577,-5.277560650550783,-5.76093691609836,-5.8824000000000005
184,-3.777912423504649,-3.6264237076643977,-3.7669173869447787,-3.792277925321125,-3.9890000000000008,-4.829571933081116
185,-7.922085546655378,-7.967146646609258,-7.970607001195858,-7.965819638088519,-8.699129401835393,-8.432038355634704
186,0.0,0.0,0.0,0.0,0.0,0.0
187,-32.53837331402368,-32.52925454675293,-32.552050732181215,-32.53816356060546,-32.82001671667127,-34.25026435521003
188,-3.481083711105338,-3.49352788913625,-3.5167315062502684,-3.491711876796154,-3.9341490310000005,-3.9620996136826383
189,-4.693060282065173,-4.675577724112619,-4.73002730300651,-4.690656901110791,-4.91108014091737,-5.626872836388919
190,-38.8131642141264,-38.741151514807235,-38.8228924819149,-38.754833210110974,-39.01254579003979,-39.20783636483942
191,-42.68659622691463,-42.643426382693875,-42.72039028110878,-42.70257661183983,-44.59348309250373,-43.44109701516433
192,0.0,0.0,0.0,0.0,0.0,0.0
193,-37.47160850113406,-37.48817101869666,-37.56486723103551,-37.50907209673465,-37.555575785210706,-39.064901798185105
194,-50.49455992129808,-50.47611779078261,-50.549295234350474,-50.45365608032926,-51.05737338441854,-52.06703245170843
195,-7.3810000000000064,-7.387685562202909,-7.458205672498733,-7.399827006180142,-7.869114028728366,-7.855521448473164
196,-5.1499430511155095,-5.184458080686051,-5.177488961758693,-5.180011973904333,-5.586571,-5.984994305111551
197,-31.91324130489798,-31.849598910799756,-31.836894907922385,-31.840284935233868,-32.671254817859364,-31.946177587446435
198,0.0,0.0,0.0,0.0,0.0,0.0
199,-3.57809951677302,-3.6329035976057855,-3.661454471335028,-3.5742234838995097,-5.619347444451993,-3.954058817326212
200,-4.487339097894452,-4.465300898258869,-4.514775403990757,-4.495885728735249,-8.155577966209673,-6.563993712087959
201,-3.6945400924141847,-3.7243338137820845,-3.706536146857159,-3.674565428650016,-5.440070915785092,-3.930873147160388
202,-32.4120001038474,-32.44222731938629,-32.49208719518431,-32.43004106826308,-32.84690179775717,-32.833098619590785
203,-1.9000000000000012,-1.9111903933289347,-1.9432445510834497,-1.9000000000000012,-2.97,-4.566400000000001
204,0.0,0.0,0.0,0.0,0.0,0.0
205,-0.2,4.260003585245397,-0.21000000000000002,-0.2,-1.0,-1.0
206,-4.888277562175316,-4.965901410800681,-4.869625244503261,-4.89120549518015,-4.97892296,-6.106849759180253
207,-32.7630417819463,-32.737498428825695,-32.784573662128814,-32.71946502232635,-34.093685064434574,-32.977139462147285
208,-3.800000000000003,-3.841238884413717,-3.6596696511243705,-3.7581941337913034,-5.608679058933221,-4.950703596747928
209,-1.6863182981849525,-1.7587958945347248,-1.291323117689678,-1.600000000000001,-2.92,-2.798
210,0.0,0.0,0.0,0.0,0.0,0.0
211,-6.290039186219273,-6.2941389379717885,-6.370613465702357,-6.359367608299495,-6.878516020544138,-6.952531403152086
212,-32.78916421954179,-32.88282753320702,-32.80097578571731,-32.83533781831292,-33.90500529374872,-33.193707967023705
213,-5.819361186398877,-5.693146153694721,-5.691802468624863,-5.652416485079489,-6.77930766568821,-5.6884887193418425
214,-4.302651999585493,-4.207745323853886,-4.189636154009849,-4.223892704860365,-6.150097965394681,-5.8565833836470595
215,-7.929132165467092,-7.927734550794403,-7.887174500660972,-7.886782182237918,-12.046055818758887,-8.796762931628916
216,0.0,0.0,0.0,0.0,0.0,0.0
217,-32.5137391968048,-32.477075164811964,-32.46376992534579,-32.54164940428106,-33.44710104292933,-35.12378951588274
218,-3.5166019574584295,-3.483645389826557,-3.49383582145599,-3.479330796460779,-3.915425643679682,-4.832925426133413
219,-4.6081859715266305,-4.724087125924053,-4.600000000000004,-4.5951048066049776,-5.768267600083908,-4.932541865828329
220,-38.819017115607885,-38.75485685469957,-38.77634415942937,-38.77044817117215,-40.51008400867272,-40.41028732807194
221,-42.64507951672609,-42.67020329376203,-42.713742639355765,-42.73440040422671,-44.18579075343076,-43.588054566051824
222,0.0,0.0,0.0,0.0,0.0,0.0
223,-37.55660127658675,-37.492905542833014,-37.555431922971074,-37.49439980265458,-40.37295060072267,-38.29742291437692
224,-50.55128031430287,-50.47429475901516,-50.54660585524717,-50.49635206620617,-53.01213374410616,-53.62259330294185
225,-7.360893049150917,-7.297455863649535,-7.278650387595845,-7.363382547948014,-8.666491429817512,-8.74688045505048
226,-5.123622498454627,-5.0945277513617055,-5.087542000000004,-5.115289244523198,-5.697934347097188,-5.922725401267727
227,-31.841772293870374,-31.796025343615423,-31.847535021781184,-31.84767344984497,-33.27900046509583,-31.885264165617592
228,0.0,0.0,0.0,0.0,0.0,0.0
229,-3.6679489011238924,-3.63735231326019,-3.5962719532907927,-3.6053946150404665,-3.7441796328373007,-4.8331715714193315
230,-4.405133949151947,-4.3597241491914005,-4.389485149674385,-4.428434702701656,-5.0,-4.940977517901283
231,-3.6793929022683436,-3.682783141044382,-3.694238399461017,-3.7172937417975227,-5.6031682995043814,-3.9186811699303736
232,-32.48379364281135,-32.48018605951731,-32.43008890147506,-32.42670416104798,-34.49093436244267,-32.92924073292322
233,-1.9089881264909274,-1.8797666274099387,-1.9000000000000012,-1.8470895822386684,-2.952695146189824,-2.97
234,0.0,0.0,0.0,0.0,0.0,0.0
235,2.20576962695007,17.948411275950665,2.857171109910362,-0.197254159753837,-0.13829308171788524,-0.1718782376141128
236,-4.3018221399049725,-4.482909060752613,-4.394741071342128,-4.407434728357919,-4.822645574361393,-4.941909292363894
237,-32.752180278922154,-32.67095533620262,-32.72975004832721,-32.72865475383736,-34.68666408669054,-34.862464337408724
238,-2.0221147888606006,-3.344457577729684,-3.2962567774090026,-3.257108747362691,-5.7755788830413985,-3.9024768333004793
239,8.216754154511156,-1.322016962008363,-1.1955956782000006,-1.1949924940780003,-2.0,-2.9142372467255733
240,0.0,0.0,0.0,0.0,0.0,0.0
241,-7.602144940843903,-7.5801130176000076,-7.600000000000007,-7.596959748667828,-7.725249151263296,-8.057899168766378
242,-32.969985323386624,-32.9558577720747,-32.89063488778015,-32.91592085657321,-33.626769246441235,-33.493988783619784
243,-7.075178137433474,-7.0706290114362025,-7.069835437757933,-6.991156519545259,-7.840635852394463,-8.500426038017691
244,-6.188807439244258,-6.171213612465786,-6.183198888978233,-6.181745994382856,-8.436107158341986,-8.442412663203697
245,-7.426951762626433,-7.389444244040351,-7.353233184153101,-7.386506029729796,-8.072292822121176,-8.65975384066499
246,0.0,0.0,0.0,0.0,0.0,0.0
247,-32.55133554087107,-32.48269763735543,-32.513366035902266,-32.54674459493625,-33.56356215627725,-33.21613907337439
248,-3.4316699402855524,-3.3972427550315256,-3.3814275503152356,-3.380900000000003,-3.9687836400000007,-4.0
249,-3.9843902705801564,-3.9849711013054865,-3.8997128892044386,-3.8971288920443605,-5.28330578509459,-5.72711899607356
250,-38.804560406152554,-38.73783540907894,-38.711338112384894,-38.780214210739054,-39.48476064744635,-41.06656370380013
251,-42.74094170666018,-42.65850960699014,-42.6730323468067,-42.70775126557964,-44.4458157257159,-43.25953939903855
252,0.0,0.0,0.0,0.0,0.0,0.0
253,-37.55717560506727,-37.509052579714755,-37.54651527320298,-37.55803824154053,-39.17952335772861,-37.83929808525503
254,-50.51132813419838,-50.454870593994436,-50.44851098576148,-50.512366188068796,-50.75669185485756,-50.59151764065213
255,-6.888567373638796,-6.881000000000006,-6.87942247948254,-6.887404725935589,-7.506595000000003,-7.807643744461295
256,-4.2937985165434585,-4.295541772648297,-4.258432177264833,-4.277363511941927,-6.661626415098498,-5.465560317726484
257,-31.821637071667453,-31.72385565453105,-31.779529938650988,-31.808319069184925,-33.6987515922622,-33.58909670732437
258,0.0,0.0,0.0,0.0,0.0,0.0
259,-2.9209173900792527,-2.8464791384576102,-2.900000000000002,-2.900000000000002,-3.0,-3.8315375120885644
260,-3.191702142592042,-3.6713624782788568,-3.6000000000000028,-3.676538378278857,-4.0,-3.8761
261,-1.9180586410107372,-2.6881988172029834,-2.6898198817203003,-2.600000000000002,-2.955788159537959,-4.445151319832
262,-32.53786275218711,-32.526917496976765,-32.54076710799866,-32.48826637668223,-33.22958807419112,-34.83228513916125
263,-1.0902583420258807,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0,-1.979742796
264,0.0,0.0,0.0,0.0,0.0,0.0
265,-3.2155949488606184,-3.1980271000000022,-3.1980271000000027,-3.180271000000002,-3.9798027100000004,-3.9798027100000004
266,-0.7859672673668407,-1.990000000000001,-2.0000000000000013,-2.0000000000000013,-2.9481054079056355,-2.0
267,-32.48776077940241,-32.408783501231504,-32.44901044620835,-32.402812502138616,-35.09935089553649,-34.39683219696981
268,1.4811654678530652,-0.8990000000000004,-0.9900000000000004,-0.9000000000000004,-1.9289999999999998,-1.9500000000000002
269,3.5288990666842284,-0.1,-0.1,-0.1,-1.0,-1.0
270,0.0,0.0,0.0,0.0,0.0,0.0
271,-7.96766274674665,-7.907871930344912,-7.954609769920953,-7.963957535489379,-10.763735020535947,-8.475714027987658
272,-32.93286084778673,-32.85934245586588,-32.90768148848356,-32.83661796080849,-33.47953408163728,-34.53664995415238
273,-7.29636849415161,-7.3590395722065125,-7.333846615595534,-7.282430545865179,-7.81875305874284,-8.615568942798255
274,-6.490495254662754,-6.620537328574201,-6.457294852624746,-6.478456408169223,-8.241335904524657,-6.8750977231440515
275,-7.0170361350140436,-7.0109783108804935,-6.9973153355224476,-6.972961490331069,-8.80224230098139,-7.875703644395767
276,0.0,0.0,0.0,0.0,0.0,0.0
277,-32.47162044594168,-32.529009671076366,-32.48518828258895,-32.47938263671937,-33.54406657323537,-35.36996275942019
278,-2.9774932173707374,-3.0608181805403776,-2.977545239888052,-2.9939679458861077,-3.0,-4.845931567180987
279,-3.3548541663935376,-3.306954985901511,-3.379855447170544,-3.396975674745751,-3.91,-3.939695745809996
280,-38.847760438083455,-38.806816337513055,-38.783129914958465,-38.7800590432097,-40.409763452167375,-38.80576132434185
281,-42.75749216040402,-42.737175420078756,-42.7176003892868,-42.70674697268968,-44.34358984881435,-45.76087624360928
282,0.0,0.0,0.0,0.0,0.0,0.0
283,-37.56307728986264,-37.471172459541485,-37.4662253244761,-37.51776297616743,-39.969125108096044,-39.069929376974514
284,-50.39095566746666,-50.39556185992978,-50.38230230934082,-50.46364708200021,-50.97790656607752,-50.72910779685486
285,-6.606545518880411,-6.681678955641815,-6.689415225343594,-6.596751970259249,-8.420152978606081,-7.850373003059163
286,-3.725857429409201,-3.742542193730725,-3.6739938632421785,-3.6991151055105274,-4.0,-5.703532118667895
287,-31.845881212190427,-31.783537434430084,-31.767746435611137,-31.830059685844574,-32.062194130803086,-35.891416878244335
288,0.0,0.0,0.0,0.0,0.0,0.0
289,-2.4895422308255464,-2.5029751818823778,-2.425441185112626,-2.5000000000000018,-2.940819,-2.92672819967179
290,-4.237141548982802,-4.363069634755472,-4.314969158988479,-4.297958326959903,-4.972482763425454,-5.633233213568785
291,-3.0887997492494472,-3.089152303696814,-3.1728476965806163,-3.099900000000002,-3.9609837900000002,-3.9484462301834133
292,-32.60472083256384,-32.57463830838557,-32.54876025892797,-32.6115896829565,-33.09197719879358,-33.750373984273
293,-1.6372226975870483,-1.6670343017567788,-1.6405064216725604,-1.6934898093602204,-2.843,-2.9268235176446753
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.6303740975282136,-4.3834883187826215,-4.484940492418284,-4.082083907733038,-5.805451220911327,-6.555993363494892
296,-0.6835038686130002,-0.59160592,0.024227964627758725,-0.6000000000000001,-1.0,-1.0
297,-32.43932144207025,-32.507677600782536,-32.39226436860316,-32.417644822123556,-32.942245695841464,-33.39559067910389
298,2.786977455647796,-0.5984610000000001,-0.6171455410000001,-0.6000000000000001,-1.9100000000000001,-1.9300000000000002
299,2.5250078777511114,-0.51729,-0.41891000000000006,-0.5000000000000001,-1.9300000000000002,-1.0
300,0.0,0.0,0.0,0.0,0.0,0.0
301,-7.949101661408081,-7.937639544307226,-7.9923568373113945,-8.01830985221937,-9.345943192287864,-8.963702547916427
302,-32.91122733081029,-32.884537132152026,-32.91215341094051,-32.94988297785485,-33.268879346299656,-32.97287406351901
303,-7.39163037265756,-7.370514797685675,-7.369625925648884,-7.340263802866553,-9.35148672757187,-7.58927424447601
304,-6.516057915076586,-6.456101004581658,-6.538565790962757,-6.477805229859025,-7.517671355053761,-7.6915544555572515
305,-6.847092801952143,-6.862912684363326,-6.915323781439088,-6.90529065394775,-8.257441989871435,-7.523641017383972
306,0.0,0.0,0.0,0.0,0.0,0.0
307,-32.48893990512477,-32.5450090874158,-32.45762119542408,-32.48880027445658,-32.61459743238716,-33.47612529921303
308,-2.8836240151511525,-2.881149853357414,-2.81727412450196,-2.902341699112031,-3.0,-3.7758200000000004
309,-3.1158428200288073,-3.1593446101900247,-3.1754733387725573,-3.1213906042679787,-3.869323009061633,-3.977176773039517
310,-38.7664466997837,-38.83752377323124,-38.791035389254546,-38.775506627371456,-39.630714380378535,-39.0372739451567
311,-42.67761536683044,-42.67056627681621,-42.7039757677552,-42.735541734428836,-43.444767898327484,-43.3083919504684
312,0.0,0.0,0.0,0.0,0.0,0.0
313,-37.533568097898524,-37.39734829142628,-37.478295277509886,-37.48945298407831,-38.05654294067173,-39.3208770223232
314,-50.42906030340974,-50.3819431400176,-50.365766690949116,-50.34659210495265,-51.47061380670192,-51.27888832542498
315,-6.740840549983033,-6.741203407488433,-6.6772920850376005,-6.7095245876349745,-8.12589748839152,-7.683255216905066
316,-3.671566294665874,-3.7878105574195375,-3.736655376857273,-3.666279561910504,-3.91,-3.989818915204541
317,-31.81287778326627,-31.754477316907142,-31.73928557114367,-31.788892553907232,-32.47312721788965,-32.08507106174622
318,0.0,0.0,0.0,0.0,0.0,0.0
319,-2.4760629081572785,-2.4014513499797365,-2.460941851508707,-2.49809690296133,-2.9202444764995903,-3.0
320,-4.397510783651586,-4.489319708587676,-4.4297810741761845,-4.442759302172144,-4.7630190159763535,-4.783284248674634
321,-3.302473888217413,-3.309561718948041,-3.2954031342267087,-3.2440895268836054,-3.972280631976207,-6.1426210240073065
322,-32.52704503507081,-32.55490076461923,-32.59504085884998,-32.614544475991885,-33.864479076480016,-33.06581848492824
323,-1.6945936610887964,-1.7816070934502481,-1.7361988650976246,-1.721251325755819,-1.9488379999999998,-1.98265177557
324,0.0,0.0,0.0,0.0,0.0,0.0
325,-4.644434202386731,-4.631205848587324,-4.682214902140315,-3.8751940020705042,-7.387240560074657,-7.414546641374656
