state,action_0,action_1,action_2,action_3,action_4,action_5
358,14.999999999999943,7.965372659644647,9.168442329934562,6.660660351573026,2.2389895714119534,-0.5890081443929518
359,-0.9281314846696824,-0.8966901048210002,-0.9000000000000004,13.153175721303297,-1.0,-1.3079768235356515
360,0.0,0.0,0.0,0.0,0.0,0.0
361,-8.850321186059944,3.614839535515927,-0.645407690401995,-0.5000000000000001,-1.0,-1.0
362,-104.41045081393992,-21.806097236065412,-123.54569427267342,-5.800000000000005,-5.940000000000001,-5.9
363,-3.842000273205157,5.262901993533001,0.5997317878862376,0.0,0.0,0.0
364,-21.199823931074672,6.049783395512984,-1.1061539311513717,-1.0000000000000004,-1.0,-1.9988917390596468
365,-33.29926599982726,-4.436569798974334,-2.9516233348028966,-3.2900000000000027,-3.9450000000000003,-3.909
366,0.0,0.0,0.0,0.0,0.0,0.0
367,-141.582549540278,-121.50110554049792,-110.80823645193922,-26.600000000000122,-26.76620020000003,-27.435329140000036
368,-5.097422879724497,-1.6044405906960608,-0.47104928685281183,-1.4000000000000008,-2.0,-2.0
369,-6.352517069358597,-3.382279846935549,0.7289620369728818,-3.1000000000000023,-4.855,-4.618322003114143
370,-125.0137134539924,-143.5377770181984,-56.31060646910173,-11.49783000000001,-11.980000000000002,-11.778300000000003
371,-54.89315584428054,-113.05776701086258,-86.71170335411293,-14.10000000000002,-14.809900000000004,-15.780551000000008
372,0.0,0.0,0.0,0.0,0.0,0.0
373,-67.54209291030531,-128.88446698384922,-237.7797197786249,-24.100000000000087,-24.641173540000025,-24.77980100000002
374,-73.91043629909782,-185.8883172331586,-163.56012687518688,-18.200000000000053,-20.27908036407002,-18.882000000000005
375,-51.23747336539557,-2.3618421723842964,-1.0988915753284725,-1.5000000000000009,-2.0,-2.0
376,-13.864968453669144,-2.2165587413945538,1.4005420947198417,-1.700000000000001,-2.0,-1.98
377,-75.135298160893,-70.92802194517495,-102.42116013630411,-4.400000000000004,-5.0,-5.0
378,0.0,0.0,0.0,0.0,0.0,0.0
379,-5.093109502475136,-1.6477613867802714,3.161398559652326,-1.2000000000000006,-1.9900000000000002,-2.0
380,-19.824054112250472,-1.0289608982050291,3.4722176573477657,-0.8000000000000003,-2.4275760705867633,-1.96
381,-5.104197008344122,-0.5373978476914403,6.5307659232954105,0.0,0.0,0.0
382,-124.34581646142377,-21.115760139305895,-123.97209552836833,-11.297450000000008,-12.716795000000005,-11.920000000000003
383,-2.5957526952693044,-0.609589185385554,5.522031585100992,-0.5000000000000001,-1.7347016371490538,-1.0
384,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0
391,-4.736720568888812,4.999999997631946,-4.323571613567074,-2.575581551673809,-8.850805047104684,-10.262552562105935
392,-453.87194836987396,-453.91841510193046,-453.84541592468827,-453.91027912561617,-455.06254812505387,-454.3678410451308
393,-4.136973196906143,6.999999998915307,-2.896915925216404,-1.3951514025091671,-6.443326058018733,-6.759014689021129
394,-1.9091818316610452,9.999999999690747,1.4422376761587046,-2.5020001290901157,-5.537738900817145,-4.105093141467814
395,-0.757123733525853,-11.181274851930894,-10.877272778682272,-11.797243180205797,-12.618945905988065,-12.558801687223085
396,0.0,0.0,0.0,0.0,0.0,0.0
397,-454.0764361852292,-454.0356008579834,-454.0175439291959,-454.0873617824821,-454.9192727933486,-454.781325254179
398,4.435765723838843,-5.9293183893641395,-7.257760924469436,-7.280376049301459,-8.78830855384774,-7.7596671828752095
399,5.775278718807434,-6.9173253878672565,-5.538108884311182,-6.003512029711243,-9.349626047869897,-8.36100667049091
400,-565.2536848265828,-565.1736709581987,-565.1646491901406,-565.22688786834,-565.6735615156483,-565.5499173044118
401,-637.6651566892331,-637.6059775109104,-637.650721882745,-637.6504277089919,-638.224567967832,-641.4760233339701
402,0.0,0.0,0.0,0.0,0.0,0.0
403,-581.9301870236343,-581.8439194810417,-581.8738943442701,-581.9268188246408,-584.6878439836369,-581.8853278878829
404,-594.7367010850993,-594.7020542525078,-594.7207445009614,-594.668927824773,-595.3106603984879,-595.8496820891969
405,3.6668124167894174,-9.152505628411756,-8.783122775344527,-7.89995198486358,-10.611822509269054,-10.809159865018291
406,6.913235625915445,-5.327619493767818,-5.255801932552854,-6.3960215312854585,-7.04395852599221,-9.456925042588658
407,-454.1386536657824,-454.0984342199608,-454.09430609624974,-454.11171643090466,-454.73949049888427,-455.61328172698563
408,0.0,0.0,0.0,0.0,0.0,0.0
409,9.84894268791123,-4.517408081387837,-4.3119260650102955,-4.489029213212891,-5.328793111342344,-6.22312348682102
410,9.971552875051154,-4.372578681693467,-2.92800901636307,-4.073732869020356,-5.110318875794758,-4.350068315751344
411,10.93514906594405,-2.988101423197685,-3.6902946881964453,-2.2617996461601484,-4.925628478864424,-3.91
412,-453.9262436103635,-453.8658754372875,-453.9239070308436,-453.8990867642824,-455.83004589571885,-453.84059096876
413,12.92220353906058,-0.7436266473043139,-1.790000000000001,-1.4912901931081446,-3.7706671270276253,-2.4321739409491996
414,0.0,0.0,0.0,0.0,0.0,0.0
415,14.13150947195805,16.999999999999954,14.983926359822558,13.457779534044054,5.997519451480827,5.919309547495433
416,11.999999999999934,1.6856846401427228,2.3319083967759235,6.39205325389451,-0.34733039035799207,-1.1578547049889794
417,-453.91551585889096,-453.8925845630199,-453.86376006602836,-453.8898580172802,-456.4111431637257,-454.78605354058107
418,13.999999999999945,5.908095829599292,4.921962431283353,6.8436072520259685,1.3019548504121912,-0.6648101823594859
419,16.999999999999954,8.802156299786017,11.284039650016648,7.988723736099926,2.7426004256162493,0.8448615950765795
420,0.0,0.0,0.0,0.0,0.0,0.0
421,1.9999971730806387,-9.195920814122411,-8.223877225921258,-9.959139075224707,-10.83115615541426,-11.550215349064892
422,-453.94233672300817,-453.8521593233631,-453.9378208180731,-454.0080241297043,-455.5466341552712,-454.6700289029877
423,3.999998798874005,-7.7502959057324015,-7.1764186613818755,-7.858761857801832,-10.377812244865199,-10.253441254521046
424,6.99999977082531,-7.26287909070566,-1.6978400184272715,-4.270211301795804,-6.55102342452181,-6.915881396748502
425,-9.031083976217595,-9.707826413314784,2.999953066267722,-6.524420736318379,-9.696753017302635,-9.791655182855155
426,0.0,0.0,0.0,0.0,0.0,0.0
427,-453.98995251529357,-453.96656257807285,-454.0554107202465,-454.13575428326595,-454.2728402976675,-455.0728871557333
428,-5.4778432520903095,-4.958774086680796,7.99993123334735,-3.4185486364977518,-7.241072096355886,-7.8263703309086585
429,-3.1807527038540266,-3.3111684192201474,8.999982292522219,-3.991300800860569,-5.304287504142914,-5.872923356722698
430,-565.2194883308739,-565.1252545965245,-565.1780487434203,-565.1259763404606,-567.3817380765976,-566.2605399380626
431,-637.5449965738404,-637.4972484038135,-637.5943175154842,-637.5512587892451,-639.1605539674027,-638.0992571937776
432,0.0,0.0,0.0,0.0,0.0,0.0
433,-581.8501053294547,-581.8653660661303,-581.9488646140151,-581.9206145065432,-582.5040360549468,-583.9961198436133
434,-594.7801497390394,-594.7920317641713,-594.8072995044495,-594.8594258897285,-595.300997221902,-595.6091770350886
435,-2.425405934104611,-2.4502855214492767,6.999999416906152,-3.8289814461417255,-6.7446965440108615,-7.1228194399951565
436,-3.281479044024347,-2.91184666732002,9.999999844037488,-2.406189304869138,-4.840303985222941,-3.9247729511783533
437,-454.0910745263193,-454.1381941036232,-454.156443137916,-454.072312527098,-455.45742327703385,-454.8304310251447
438,0.0,0.0,0.0,0.0,0.0,0.0
439,-1.774353750033604,-0.6385520960038046,12.999998659537134,2.427863227429347,-2.1478624588671376,-2.5990715061376273
440,3.980867863225323,0.5958475212579118,6.419970483286535,2.7748037107285892,12.999999999999932,-1.0919538544239482
441,1.8198843787017132,3.627143701143101,5.791024154926489,6.331321862508423,13.999999999999945,1.757993099724859
442,-454.0295256199953,-453.8178030463747,-453.803384504626,-453.89934858078914,-453.8860497957603,-454.2194194628674
443,8.641931476814513,4.97238383406307,7.778678953149594,5.722063174555769,15.999999999999956,2.9867295188612033
444,0.0,0.0,0.0,0.0,0.0,0.0
445,13.999999999999945,6.968268970079127,10.431936684846185,11.473214403730953,3.308632585539553,10.799300584901003
446,10.560296758467398,4.271091436162493,14.999999999999943,9.510867884704505,2.756416259996978,10.210398581037175
447,-453.92339398018765,-453.88527050349194,-453.8766777302307,-453.9232923351716,-454.7020018634274,-453.9537479602361
448,12.278956799077605,9.938770139091716,16.999999999999954,13.16705617927578,5.1498178748377486,13.358634800394835
449,14.7905431078844,12.070667306691584,16.54431629485049,18.038389826638564,8.305242938766947,19.99999999999999
450,0.0,0.0,0.0,0.0,0.0,0.0
451,-10.286049713567284,-10.147815918184623,-9.392361529451481,0.9999542421340205,-13.669922442785431,-12.946106325142079
452,-453.94802335970564,-454.0226586442129,-453.90069927868365,-453.9841888811815,-454.7595443857912,-456.32120523503414
453,-8.65383201251009,-8.051170410347199,-6.250775163180961,2.9999730168816208,-12.486768599484869,-10.582107021094908
